0,607575,2
1,609664,2
2,613460,2
3,616325,2
4,619578,2
5,620388,2
6,622289,2
7,622445,2
8,623015,2
9,621339,2
10,619689,2
11,622155,2
12,618855,2
13,619153,2
14,616481,2
15,616971,2
16,615113,2
17,614031,2
18,613249,2
19,611373,2
20,611488,2
21,611483,2
22,611957,2
23,612632,2
24,614040,2
25,616072,2
26,616818,2
27,619323,2
28,622176,2
29,624612,2
30,624639,2
31,626400,2
32,627528,2
33,628692,2
34,627764,2
35,623802,2
36,621955,2
37,617726,2
38,614969,2
39,611965,2
40,609941,2
41,606144,2
42,605640,2
43,605612,2
44,604683,2
45,604623,2
46,605079,2
47,605275,2
48,605204,2
49,605359,2
50,604634,2
51,603602,2
52,602995,2
53,602980,2
54,602729,2
55,604171,2
56,609494,2
57,611516,2
58,616573,2
59,619178,2
60,621558,2
61,620981,2
62,618964,2
63,623458,2
64,621707,2
65,620808,2
66,623293,2
67,619833,2
68,621444,2
69,618351,2
70,615896,2
71,613670,2
72,615794,2
73,613745,2
74,614449,2
75,613806,2
76,613465,2
77,613775,2
78,614503,2
79,615231,2
80,618064,2
81,619661,2
82,621148,2
83,622787,2
84,624994,2
85,625810,2
86,626224,2
87,626957,2
88,626348,2
89,624266,2
90,622165,2
91,617371,2
92,614027,2
93,609906,2
94,608965,2
95,609135,2
96,608030,2
97,608152,2
98,607138,2
99,606429,2
100,606142,2
101,606424,2
102,606204,2
103,605882,2
104,605385,2
105,604749,2
106,604340,2
107,603821,2
108,603882,2
109,603618,2
110,605155,2
111,609455,2
112,611207,2
113,615543,2
114,621084,2
115,623611,2
116,623897,2
117,621418,2
118,621629,2
119,618447,2
120,619687,2
121,616620,2
122,614393,2
123,617624,2
124,615095,2
125,614701,2
126,613830,2
127,610770,2
128,610433,2
129,609907,2
130,609675,2
131,609832,2
132,610469,2
133,611087,2
134,613697,2
135,615179,2
136,620128,2
137,623544,2
138,624430,2
139,625888,2
140,626791,2
141,626973,2
142,628394,2
143,628080,2
144,628973,2
145,626206,2
146,620446,2
147,616651,2
148,611394,2
149,609088,2
150,608318,2
151,602696,2
152,602150,2
153,602747,2
154,605920,2
155,606159,2
156,606542,2
157,606758,2
158,609947,2
159,609010,2
160,608611,2
161,608017,2
162,606953,2
163,605847,2
164,605573,2
165,605722,2
166,608418,2
167,609650,2
168,611210,2
169,617108,2
170,620671,2
171,621904,2
172,622752,2
173,620693,2
174,620660,2
175,618507,2
176,619128,2
177,615835,2
178,613337,2
179,614595,2
180,611951,2
181,614920,2
182,612258,2
183,612035,2
184,610737,2
185,611453,2
186,612025,2
187,611252,2
188,612847,2
189,614618,2
190,615766,2
191,618541,2
192,621174,2
193,623481,2
194,625053,2
195,625816,2
196,626346,2
197,629416,2
198,627001,2
199,623903,2
200,621136,2
201,614227,2
202,611526,2
203,608566,2
204,604285,2
205,602854,2
206,602735,2
207,602802,2
208,603948,2
209,604406,2
210,605165,2
211,605395,2
212,605346,2
213,605372,2
214,605100,2
215,604660,2
216,604367,2
217,603756,2
218,603199,2
219,603117,2
220,603363,2
221,606187,2
222,608855,2
223,610545,2
224,611698,2
225,619159,2
226,621167,2
227,621301,2
228,624676,2
229,623639,2
230,621630,2
231,618885,2
232,617281,2
233,619117,2
234,616602,2
235,616469,2
236,616037,2
237,614601,2
238,612891,2
239,611797,2
240,610904,2
241,610819,2
242,610058,2
243,611424,2
244,612605,2
245,616367,2
246,617763,2
247,619100,2
248,620405,2
249,622621,2
